herd,year,ECCC,herd_num,dist.hum,dist.nat,dist.all,dist.hum.es,dist.cuts,grow.seas.length,snow.depth,cooler.winter,warm.dry.summer,start.spring,rain.on.snow,greenness,dist.hum_scale,dist.nat_scale,dist.all_scale,dist.hum.es_scale,dist.cuts_scale,grow.seas.length_scale,snow.depth_scale,cooler.winter_scale,warm.dry.summer_scale,start.spring_scale,rain.on.snow_scale,greenness_scale,yr_idx
Redrock/Prairie Creek,2023,Central Group,32,NA,NA,NA,NA,NA,134.80510371586374,NA,NA,-81.77677360256766,176.98582301149065,NA,NA,NA,NA,NA,NA,NA,-0.13796097594263815,NA,NA,0.0017168490020688372,1.068216845285852,NA,NA,NA
South Selkirks,1951,Southern Group,33,0.00272584308929178,0.26609295823863066,0.26881880132792246,7.775642145724964e-4,7.775642145724964e-4,152.00340136054427,864.3738404452661,321.0123240462123,-53.224319662903056,177.29560915275192,NA,NA,-0.7360112890081043,5.758246408240081,0.9456175739990219,-0.7291447173193525,-0.6470518794667601,0.6845076385205969,1.3772971764806694,-0.8258491415987936,0.5665581821461542,1.0925017454531842,NA,NA,NA
South Selkirks,1950,Southern Group,33,NA,NA,NA,NA,NA,NA,883.5933828076697,507.8998249908821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4610610243544988,0.6263523482958622,NA,NA,NA,NA,NA
South Selkirks,1952,Southern Group,33,0.00272584308929178,0.3062117770400226,0.3089376201293144,7.775642145724964e-4,7.775642145724964e-4,150.13048855906,756.7956091527554,410.5444680026854,-45.082596271092285,153.9904143475573,NA,NA,-0.7360112890081043,6.718796735899115,1.228798064975369,-0.7291447173193525,-0.6470518794667601,0.5949399366077469,0.9084427974009315,-0.13014337106924628,0.7276225132344263,-0.734449992672027,NA,NA,NA
South Selkirks,1953,Southern Group,33,0.00272584308929178,0.3062117770400226,0.3089376201293144,7.775642145724964e-4,7.775642145724964e-4,154.49969078540508,542.6110080395791,220.6973988660076,-67.47043484568631,157.24211502782927,NA,NA,-0.7360112890081043,6.718796735899115,1.228798064975369,-0.7291447173193525,-0.6470518794667601,0.8038868786629796,-0.02503033147315088,-1.6053420615051586,0.28473320454627743,-0.4795411511307563,NA,NA,NA
South Selkirks,1954,Southern Group,33,0.00272584308929178,0.3062117770400226,0.3089376201293144,7.775642145724964e-4,7.775642145724964e-4,165.17346938775503,744.9310451453296,285.47677229636054,-89.31624639606581,161.6756338899197,NA,NA,-0.7360112890081043,6.718796735899115,1.228798064975369,-0.7291447173193525,-0.6470518794667601,1.314335533496989,0.8567338900883724,-1.1019766564647642,-0.1474334087264646,-0.1319866655831126,NA,NA,NA
South Selkirks,1955,Southern Group,33,0.00272584308929178,0.3062117770400226,0.3089376201293144,7.775642145724964e-4,7.775642145724964e-4,157.1181199752629,665.6657390228833,342.9661456678796,-126.3767914515422,148.0568954854668,NA,NA,-0.7360112890081043,6.718796735899115,1.228798064975369,-0.7291447173193525,-0.6470518794667601,0.9291071692025243,0.5112747257379712,-0.6552578912117195,-0.8805867734220816,-1.199593180227735,NA,NA,NA
South Selkirks,1956,Southern Group,33,0.00272584308929178,0.30787174558793245,0.31059758867722426,7.775642145724964e-4,7.775642145724964e-4,145.48577612863323,943.9734075448364,390.3188351652452,-91.23316716732158,159.88311688311703,NA,NA,-0.7360112890081043,6.758540760779109,1.2405150277984642,-0.7291447173193525,-0.6470518794667601,0.3728173593528492,1.724213138558614,-0.2873058029714671,-0.18535505589051285,-0.27250649768797947,NA,NA,NA
South Selkirks,1957,Southern Group,33,0.00272584308929178,0.31542023414297055,0.31814607723226235,7.775642145724964e-4,7.775642145724964e-4,156.59461966604826,701.5905998763121,443.3944436765639,-46.3885643707338,155.41280148423016,NA,NA,-0.7360112890081043,6.939271484451879,1.2937963745332004,-0.7291447173193525,-0.6470518794667601,0.9040719835762292,0.6678447690133805,0.12511598750462194,0.7017870889306536,-0.6229455545691459,NA,NA,NA
South Selkirks,1958,Southern Group,33,0.00272584308929178,0.3154726542023362,0.318198497291628,7.775642145724964e-4,7.775642145724964e-4,162.61595547309827,562.8228200371047,213.95653029392307,-57.9340036200012,133.27736549165118,NA,NA,-0.7360112890081043,6.9405265589207685,1.2941663838852122,-0.7291447173193525,-0.6470518794667601,1.1920283744213462,0.06305808985820072,-1.6577216980998146,0.47338846123053485,-2.358197012402382,NA,NA,NA
South Selkirks,1959,Southern Group,33,0.00272584308929178,0.3154988642320614,0.3182247073213532,7.775642145724964e-4,7.775642145724964e-4,173.1725417439704,791.9928880643179,319.8707252510348,-24.912708095986755,130.68027210884364,NA,NA,-0.7360112890081043,6.941154096156227,1.2943513885615172,-0.7291447173193525,-0.6470518794667601,1.696872578367969,1.0618418461778731,-0.8347198871694648,1.126635030696789,-2.5617895723210893,NA,NA,NA
South Selkirks,1960,Southern Group,33,0.00272584308929178,0.3154988642320614,0.3182247073213532,7.775642145724964e-4,7.775642145724964e-4,153.82343846629567,750.4511440940015,376.53907401255583,-45.46304679832717,171.64873222016067,NA,NA,-0.7360112890081043,6.941154096156227,1.2943513885615172,-0.7291447173193525,-0.6470518794667601,0.7715466831729046,0.8807919409964698,-0.39438085922283467,0.7200962185259987,0.6498291261847436,NA,NA,NA
