V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,sim,herd_num,draw
343.030303030303,338.3071530059867,334.5478905452622,314.7471531317934,284.4578492312319,280.1216982877465,262.5591969185765,247.4337961807741,241.83211512020912,248.55234339422634,241.49327139871968,227.55183838048112,214.78086036932555,211.83576945069086,205.49331237146995,204.29677130832846,202.35505281946988,195.86781410352452,192.52879196972253,192.11718144832506,188.36719746736136,186.61866149823135,182.45712574632554,174.5224340041304,170.18578813891824,164.11022567807137,165.55409698538276,158.86736743087704,152.0547650953114,139.38841504981036,137.43835930667458,130.26920493787054,124.25640381347067,118.88465321075896,112.63167347773029,107.15794452710641,100.36153420433578,96.40834811149318,94.70935305311554,90.23862651109287,84.40893656803031,82.98633199331027,79.28676543492958,72.48945933143679,68.50429085850328,66.0211127048497,62.429169222867564,59.670794621347994,56.529260635915286,51.670710661662895,46.35603488798261,Climate+Disturbance,11,7049
343.030303030303,335.2616313583042,331.80636312927123,309.8537758006074,286.48020834698525,283.93863943389545,270.52311379043863,254.29559807843134,250.25737344962073,258.3352862753506,251.318392202467,235.77226281436558,223.74146650023707,222.75897929289508,213.9289177468481,212.3801556809623,208.19375771441176,195.73402601523065,186.95121971113755,182.2753611360973,174.84275083331133,169.18264255588358,162.96485729356678,154.28657839063638,148.21872801785582,135.0619622552851,131.97127648575713,122.97077934656718,113.57761608453521,100.20046175972213,97.33499415733786,87.55195696397728,82.12675407066403,77.02637554739697,71.77322431051635,66.00412267858725,59.35468995556268,55.000502500715484,52.510638047602846,47.68177599497552,43.68361279161894,40.28541914419447,36.49196822513345,32.48616689746645,29.99542824199709,28.04588197548238,25.235257662514087,23.29922304636731,21.27614613841329,18.86493013578356,16.131907138862832,Climate+Disturbance,12,7049
343.030303030303,337.58696718599344,337.9260581530264,323.6239938177037,307.66200212323497,305.0887172190801,292.6066931716524,280.2002537719541,279.00303632497236,286.89508611974816,278.91709926275246,257.61553907667195,249.2076401505415,248.41312086997826,232.6092867415295,232.96591031626104,229.99375003466653,215.63418267631045,205.76460732456832,199.8033783856844,186.62154022693937,174.47983131337904,162.23818488443672,151.11677016831058,142.6683136957114,126.31370965566254,121.24231590352917,112.97726975674631,104.02955765940732,94.42285322885508,89.15886431563582,80.97405751626673,73.26772355638057,67.18624453591153,61.30035865946651,53.48854955293942,46.004519251084766,40.19722529067265,36.56947892053376,31.2958992964589,26.586233260277876,23.347824526386756,19.64366721334328,16.37505574633992,14.336131965696767,12.326846782654346,10.335250255225708,8.80403693919163,7.54236992890205,6.500079304272191,5.182179537600235,Climate+Disturbance,13,7049
343.030303030303,343.5536643481188,347.64980774690116,341.098158275578,339.06613859565346,342.9232350261911,335.5803788867387,329.7727425476646,332.51418259692355,347.3082017494894,351.3172360887773,337.31766745691027,342.60837420405414,350.1877619923387,342.48306145479097,347.2526799839277,349.787315386193,346.28918380610656,350.0286531431351,355.57411770397823,359.23368682497767,358.4898211790364,359.405931856497,357.3977078534384,357.86798627290887,354.4765873030554,367.4589743193447,371.7103729755828,372.7923205751865,367.3627367806728,371.954398875519,365.691454628156,361.63178314369645,362.4425359295572,360.3147690827906,358.14052879695004,352.80512189918016,353.6316594701712,355.1373571338907,343.5805138198127,338.3006163563303,336.54160124440756,317.9757182315625,309.41828895313205,309.87803682139605,303.53677862625557,303.7929050513048,294.98213809414636,293.3681270268298,288.66763841647827,283.3958189303591,Climate+Disturbance,14,7049
343.030303030303,335.7263876875495,339.40068014596756,321.0155813696929,303.792885944527,303.10768785081285,293.47346800263483,281.03910486345177,279.58119857500844,289.51724015564,284.8469764247102,270.1741303028288,259.0519688866493,260.8515247299351,252.27966524247137,253.51100081757124,247.45157783981563,230.15137950345334,219.73143308573898,213.64053616421077,202.2148504660483,192.77131931875056,184.44695707879347,174.2760425574585,167.28908150301194,151.14633600860503,147.4006376988536,137.0322525851035,126.34038067383563,111.89890896150435,107.30439146467705,95.44423655109435,89.89573559410371,82.7409597651483,76.2212769261809,68.46197271474541,59.442171621509544,53.8324284836648,50.72807874890777,44.70832236748556,39.16969175175418,34.420160452701765,29.69305269417812,25.69781261123969,23.001959653101316,20.728829925980616,17.86069192159226,15.99071091737904,14.275185812492412,12.20474675304996,9.941518332643826,Climate+Disturbance,15,7049
343.030303030303,339.8391294967863,344.7734892894795,333.6634459667505,323.0219674843876,318.0307446090897,304.9399821724832,294.45704429172525,293.8575564091951,304.8198770394886,306.2474727399687,287.589893015954,284.20911380374514,287.81897618807375,274.490991214647,284.30058591330425,287.1843839714546,279.6298540132098,276.23273855637024,275.35185234561925,270.3426341003003,265.25174804382215,261.2185542714046,255.9703469213785,252.86884772806434,240.07434224249283,239.68006214268522,234.6085891409782,227.65815113153508,217.44311749692585,215.85633274230622,207.56745351495368,201.31626840024052,200.41177965544824,196.93273540370902,189.19098295924766,181.29038859947215,174.73074644320633,171.52866135538846,159.09503824175937,151.3352949880142,145.22172913505514,135.71777483738194,125.7386787122841,121.49383918369318,113.42511363622494,106.00635936625686,99.33662904098784,94.05584227250289,89.54237645442167,82.22676506375456,Climate+Disturbance,16,7049
343.030303030303,338.4648100372216,343.82526453204815,333.4803088769838,323.57340977513263,322.6493648643788,311.6702821569829,303.1746704423486,304.62604820333985,316.7834137638765,318.0465448062275,303.433597235425,300.3597340804747,307.7175352216994,293.47301679947714,305.25777204918074,307.4981434413834,298.4539578867785,296.00534535296526,298.40543279895655,292.9187032298493,285.8056137288938,283.8823464789346,277.56824637086083,273.74138593402506,258.6082946316871,256.41326557369695,252.35059654256372,244.89052230597053,231.68266335889479,234.63530514664785,226.24845690129712,219.65934057025382,218.19233769459382,215.7303368772106,207.70114686235655,198.68942547513996,190.12891938503853,186.56630768479454,174.40275472019906,164.76229363328179,159.14413428949118,148.10542956023028,136.97594659751724,132.81030006364966,126.73589919589286,119.20908163342756,114.64660277505634,109.48026747720249,104.4878723493372,96.33013250942128,Climate+Disturbance,17,7049
343.030303030303,342.8928889061671,351.26637715092653,342.78841092612305,333.4645769561531,335.14383468224673,332.51687923569733,323.5247103048605,328.13862948318314,341.12435581623595,335.9205032137519,321.7502536853086,319.8930117447735,330.377285070992,327.6749582516185,335.3920987696231,336.0134577645605,330.96954290949037,331.05433157172996,332.1494083799391,330.62464886239815,327.8679776410786,329.06217132167734,332.6583762829442,333.8834186562426,329.73183689150915,340.17718677991854,339.15168183122705,334.6757610750909,324.6219591906534,321.22855192218555,320.68902219462507,315.2974847046205,309.7605309294962,301.9727119600159,288.87210774870914,271.1690986221597,259.1082308298693,253.8960425413587,236.00872578118071,222.5737880605609,207.79232928978146,189.9660777142137,172.17043131209965,160.52560592071592,145.5301225292535,132.92295678165124,122.38817261923732,111.86992537352589,103.33979319911447,90.27068080242002,Climate+Disturbance,18,7049
343.030303030303,340.9671810447693,342.8396101668951,328.3257661208427,317.0987412052942,309.90137536223153,293.2638918874277,280.40155682275173,278.59999266899865,287.9446244423286,288.46215213990683,268.01608932301025,264.7801156032367,265.3735284943466,249.84044371455803,255.81771259322971,257.4726848212917,250.0002357928063,245.85621612643558,243.62144561805252,239.42873963307915,234.10417620252804,228.46256243750767,221.5827569316196,216.87072768710613,205.11468501069982,204.507540998811,197.16956370704904,190.01946104828286,178.37606462446644,173.99508987632126,164.2212310812738,156.59711765134054,154.08696953200354,148.52534417625648,141.0933943859114,134.23110922358424,129.77636206248772,126.59834324410801,116.02614509876106,109.52976105788014,103.14613717328349,95.04301195224332,86.37209868748423,83.08187118154369,76.35789991648674,71.26640540679341,65.60993578513293,61.50741448607065,57.832915380260836,52.90082003577539,Climate+Disturbance,19,7049
343.030303030303,342.0302803423397,343.7284997001809,331.1349667370244,322.88479568991755,318.8374544695325,303.9566264909839,293.2364769055903,292.7733975325163,303.9184913527336,304.7936678282908,286.0104481597457,285.627741320625,287.191775044793,270.8787278912156,273.94739310217494,274.0187958836608,265.3901468334484,261.4383540006397,258.8352038720713,255.06111702357433,248.81528998076092,243.2739557948479,236.22866630640078,230.87070611220005,220.2196966662256,221.64600810542098,215.7503008216725,209.34542887443584,196.9963989655628,193.75558544261204,182.9384749326936,174.46231205615658,170.93683227231244,164.21793648677232,156.733179221488,149.06304084742155,144.8113606336621,140.67417480238797,128.7814213319475,120.85223600755069,113.77778386983493,103.09427529168798,93.09267891435931,89.67444955851037,82.29163661996508,77.51984574725037,71.06719013666029,66.78654533271244,62.78755008690681,58.07457438621871,Climate+Disturbance,20,7049
343.030303030303,341.44283797385094,353.55282144772394,343.0216773791972,337.4535684941367,345.74177256144526,340.54309575765495,336.0079186439906,339.0483715207149,353.66374576904605,356.96614985330683,353.00760435640944,348.75632641873926,360.42871745210533,358.6669711885411,373.2185972117975,371.6845792552144,364.0755624950182,372.88777536308726,387.3280478906427,394.09368774683804,397.1734597601479,405.9740933656107,417.4072361289971,428.5153491192829,423.84260564582826,443.9511085121611,458.2389128601695,464.3556569155095,444.5360712212971,463.9072957216875,470.97480650080695,483.74412594529474,486.97038946634683,493.647150054339,495.07265580457107,487.0857035321296,495.889650001958,518.5747422941397,520.7326549653616,524.6667194118027,540.5237532464236,538.1123281472397,539.1835779681921,548.5376072869619,570.1918003791849,573.3725471778722,583.0870212921793,594.1166679349324,591.142321745074,579.4338499164425,Climate+Disturbance,21,7049
343.030303030303,336.17073672977216,332.98177071717714,318.1436186287542,302.2939047492555,303.1323686136464,293.13103027292146,280.62409332358607,279.083484277204,289.31338670796725,282.3131159256424,269.558084764358,259.49190522218186,260.61373997884283,256.4488875005038,257.50080278907905,254.63395191829238,244.09627999652932,234.43594170461049,229.90452662293347,221.04799235286907,213.67072876499674,206.45768315556666,195.9449880870728,187.32118927627073,171.39996204844454,168.15981641380645,157.9324730572392,146.00922046811502,129.1757967837133,125.24901904021108,113.17156662168071,105.27682958187906,98.03960833819278,91.78165131802571,83.71124099960493,74.63269710140175,68.83280458637763,64.9964704617864,58.98815955872283,53.79085328559864,49.280723203853626,44.29321655478746,39.089861694214314,35.646171495737256,33.444002728634835,30.148905626983623,27.59006767812624,24.830349580396543,22.096088540982475,18.897786129839197,Climate+Disturbance,22,7049
343.030303030303,335.7249291281509,332.96266584191153,318.08815523811046,297.0101523804254,294.61868461509766,279.6386785919166,267.7767327844895,263.89867408764934,270.8132126393005,262.79143411003207,250.11379642177167,237.11733963260502,234.80094347284285,230.49463406520314,229.85974822418672,226.7077757113844,218.44314536692153,211.17346264445095,209.04035191634637,203.09807064160486,197.68519583353813,192.34064755621085,182.52459033889838,176.14321393925331,166.52834311174763,166.00368572435124,157.5983365004295,149.9587260216844,136.02868002800426,132.74880097063757,124.24783475407693,117.4087713955996,110.84617387269192,104.51921203940475,97.94136369967991,89.52012294319104,84.93720850574839,81.84745554834136,76.88101713814225,70.89606659622547,67.54383682441443,63.23649161341105,57.28123109653537,53.29796796471284,51.21679295747932,47.77380501142814,44.478005170733404,40.98366924796335,37.301077917821345,32.84943322742615,Climate+Disturbance,23,7049
343.030303030303,332.5022213215253,317.53698288689293,290.06678749594863,277.2261043648765,265.54856448534235,249.24033172193307,231.68581031709817,222.13017859811967,223.02893865037862,213.50820827881253,198.17296851604993,187.6702266050175,185.10947446274017,168.89902055320604,169.69692399711988,164.3826130186685,152.2594960067775,146.43856483606362,141.36424639276947,137.09288556396024,130.73548613817667,128.36790776538368,124.85050682802778,120.49684494532758,111.52194309551291,108.63830695944648,106.54576144372106,101.2056428979758,94.52242233596652,93.81972895613893,90.65673254286475,86.81430502910816,85.27442581058614,84.00413178790548,81.23784482605907,78.17066329266072,76.51748845588847,76.33146922067093,73.95892516767395,73.38546687746334,72.64007930062895,70.79997472843029,68.63185192320331,70.48002562230623,69.9817618644644,68.9264412418009,69.0860597512269,66.87632160852941,65.42974524503944,61.73136257592144,Climate+Disturbance,24,7049
343.030303030303,338.7551701782698,338.80365441844646,323.7834933369526,317.58325638656174,314.3228230383144,303.63984502039193,294.0781225556641,293.1085241293342,304.65274906588917,304.49926925085225,291.4931091549216,287.7107179879597,293.5513972401539,279.7184407955832,292.2676403670282,294.0487689930483,284.25242566092675,283.66420598902,285.8263383518885,286.45652933109795,283.21437956631297,286.89292445455544,288.0287784534573,287.2534790043166,277.23662576957076,279.6507086501469,282.82952133549605,278.1234689187044,268.8452935311547,276.0544487882963,274.105911137956,270.9886426640302,274.3184275868339,277.73030950559115,275.1666396845707,270.98046548341466,268.07201519093155,270.0738490277205,261.33415310561867,258.9482958959788,257.82586347610436,251.4387296962916,243.3149029073777,247.4709510394122,244.2955149079493,241.00092322613725,241.80062242200913,239.12105259851936,238.25190947482662,231.0551564910681,Climate+Disturbance,25,7049
343.030303030303,338.756375341941,345.1267553208552,337.4616790257957,327.90114076984673,329.6547999519265,321.4404003287286,312.5464034351101,314.1544596168093,324.68306898880144,318.374814842271,298.4596492878714,290.069765239415,290.076400902144,271.3197974610433,272.5271702358918,268.29792996963465,252.25984691735528,240.9068620221538,232.64873016499567,216.54196282974533,200.74120832673978,185.71601269680835,170.92172764716028,159.6687427600457,138.608027065248,128.5199408505131,115.13981897094322,101.47066887961292,87.16240555611661,78.90102412375784,67.89577428839867,59.14037063444741,52.63841093397092,46.93984202419517,40.016166294799476,33.64075616977257,28.709763792439464,25.477838209628032,21.34061172085224,17.651858388145452,15.182171344633039,12.550468944534625,10.230507789466419,8.899899702272398,7.62959965602698,6.372421665042444,5.4711943472519105,4.691300756353632,4.01226729517302,3.219304447348021,Climate+Disturbance,26,7049
343.030303030303,338.4493316895419,344.31730748501906,335.1195082769657,324.74824424574666,325.7554779434239,315.0845050880753,307.3732870762459,310.74451857104776,322.3785194637667,321.59454595441946,307.9906936240318,303.9743985516275,309.38436087318803,295.71682015873773,305.9092615056277,308.0167397006463,299.0693728060147,296.2802856778773,298.9018838334248,293.18556101068344,286.30349406972783,281.56548956632855,275.16933650669347,272.73866793502685,257.505935058571,255.17849465134847,247.97379273958316,238.74562786773782,223.00006399371424,222.3503736029843,210.11433998586475,200.87564751643333,195.12336254390385,190.66691823329052,180.88714491735706,169.0684540493649,159.4179260142428,155.31481266015385,144.72503608929983,133.48676944334278,127.65821881159995,117.68898754401617,107.59333900957957,102.99406586128575,97.81648007466008,91.014268086160385,87.18473917421801,82.60534320004979,77.6145553968176,70.22720079548434,Climate+Disturbance,27,7049
343.030303030303,337.3550149148015,338.89073650820694,328.3516133475347,311.9589123199379,309.6703812633889,297.82323280210846,288.05767244108506,287.11765133659765,293.8932929975219,286.44355490632125,277.030686619525,265.656773029749,265.19670044301387,266.2434453538756,266.8109490402439,265.29544639776344,259.0147222356127,254.91529953734138,255.5278046272466,251.84157495546322,247.0551023336443,244.3846721852973,238.3375335595856,233.77272172914442,226.28241516067646,230.06199618128514,223.26704820231905,217.95504265999432,202.61565675761835,197.89736558464227,192.0282776695301,185.62334777463465,176.8433323492145,168.51910629301636,161.64191364715202,150.98877145074727,146.51985711025867,144.7327927208872,137.84583973036789,129.137074796353,124.4348306318204,119.74719772969515,111.64647814218571,105.25380610660069,102.32867375203573,98.1177707069701,93.00192761149275,87.03210842493202,80.00802364682453,71.92755997289106,Climate+Disturbance,28,7049
343.030303030303,334.90605473739043,335.8637289264176,324.84948113404926,313.2190258191091,311.2515108035651,297.3311627125613,288.1668526735435,286.2539110204488,290.8495489656329,282.20686862508205,271.6973421553245,258.8531154739215,257.4381508225614,256.3508230804722,251.65080038104486,246.05305153784096,233.85874992406974,223.95902337879593,218.5282273025672,209.67601008479681,197.4805532813785,189.30749367827883,179.31831455028416,171.04404479394697,160.10741410297214,156.84040786302722,146.17893057424115,137.4741926104906,122.89982089882096,115.73864207564445,107.18489022872993,99.17056441095468,90.4285490815147,82.15662457328341,75.03445290646548,66.16660601796636,61.184270635864955,57.30378659361326,51.76482266500395,45.43081906441574,41.06729873122903,37.32484545539319,33.20242099700199,29.65373771532669,27.489035091724837,24.879574021184496,22.4801331092976,19.838531771075214,17.27420948511811,14.773791509819185,Climate+Disturbance,29,7049
343.030303030303,338.5383639605381,336.2135600413073,319.1507441423532,309.6700407257104,301.1662773269563,288.32152714122475,277.6750726599282,274.00891887823735,282.5328517445686,279.3481312340251,263.152105628321,258.615987884036,259.4505092240619,244.2953923014747,251.38549003444362,251.300276463445,241.36982879190765,236.72779162660086,233.7565318788791,231.9066826857212,227.25825064538927,225.47015614074365,223.9452923363027,220.49076835067675,209.59479214104826,209.3928379422405,207.7456455396724,200.69444272983233,191.77736508850464,191.00011550574234,184.35590223705904,177.76614245223575,175.87896226194795,173.11381842523616,166.68919101329018,159.08106010914483,153.78591845176052,150.23832460645338,140.27046888524563,134.47059103343824,128.84428609507148,121.21470809024635,112.36657843628312,110.94974478374695,104.87861816306096,99.61558741576185,95.13989089156043,90.27696537858125,86.75481356144213,80.43671030642585,Climate+Disturbance,30,7049
343.030303030303,336.5491781398742,338.76190145134115,325.1067754442345,310.6400495500455,304.83636628342043,295.4103068420776,282.2905730306665,277.1861125970187,281.05087389708285,273.41425467542217,256.6923464408093,252.27577789036192,255.13549281217496,243.7073557088964,239.62723362591288,237.33493842052079,228.83365191623665,224.91886340923983,220.57162465850098,214.74889884220102,210.41725741198508,205.38986898837206,202.37051684884585,199.17349616750448,194.85879737748667,194.84301001720405,188.67538577674864,181.19166704128634,172.7933020373549,170.11859664191897,167.12382599799304,165.3087722422106,161.6574278698809,157.90180741830048,153.41640306639425,147.72824732599358,142.7539378106375,142.30169077967864,135.77905448889024,133.71892802868578,129.45192118997284,123.57486544168916,116.16945641613381,111.13505447813763,104.5527501552469,100.85185623223843,96.78179460453352,93.31115715170307,90.17702320828195,83.7244530466522,Climate+Disturbance,31,7049
343.030303030303,339.1576856752391,340.5739784735793,327.87423096328416,324.2740855971581,326.7412254143703,317.6111941828878,306.7791097662235,309.061323013515,322.18549822897376,323.82257891724396,314.9323183696836,312.4089200926906,322.0528174075482,310.54748654483956,325.37454521966924,328.0947955277161,319.35690431699345,322.2890321504908,329.0729310283938,332.44664291010463,329.1926402579717,337.2936626985386,339.59894768480945,342.4709063980913,332.03118031838125,337.0388230296501,343.8365022645009,340.42941858825793,327.40074690877253,340.9186777444311,341.1103553287736,339.0495922621377,342.60662162379845,348.17852836916313,347.3051355629613,343.89930838036537,344.43811362437793,351.7209590771744,344.9560552855468,342.5301872870443,341.57663623971865,332.05555595621087,321.83648251583986,326.8370836446804,327.28755452427674,324.67354058485665,326.4111005808138,323.2802172235856,321.3812692474905,314.5460476086715,Climate+Disturbance,32,7049
