i,j,lambda,lambda.lower,lambda.upper,R,R.lower,R.upper,S,S.lower,S.upper,totNMF,totNMF.lower,totNMF.upper,.width,.point,.interval,yrs,herd,trt
37,24,0.9641656256001807,0.652793745111211,1.4946806962555876,0.23465399492699263,0.2190236308025907,0.2500211909065132,0.8352660227161101,0.8237401027174932,0.8442437682205124,179.32946485535223,89.56570548333352,324.3307748843213,0.9,median,qi,1993,Tweedsmuir,Reference
37,25,0.9651391650633947,0.6525719649683502,1.4940677863308485,0.22129366070694442,0.2059844831912039,0.23653425625947264,0.8530394201036103,0.839857015660447,0.8656467686433015,171.7900157408447,88.75997798103894,323.9351529688307,0.9,median,qi,1994,Tweedsmuir,Reference
37,26,1.0271841411934124,0.6921662562146188,1.5324568891546788,0.23453257452794912,0.21902531275099232,0.2494034285167649,0.8392865446421349,0.8291482254667182,0.8479333363417154,178.84391825417657,87.05699894203546,345.87892292052743,0.9,median,qi,1995,Tweedsmuir,Reference
37,27,0.9691899174845063,0.6629584834997099,1.4369603157411852,0.23556480135050714,0.21974488513488513,0.2516621411005509,0.8417549067468417,0.8327402115037033,0.8500006408914769,174.9997222393121,83.63712586030157,336.5707924085726,0.9,median,qi,1996,Tweedsmuir,Reference
37,28,1.0312819976237244,0.7031729477827094,1.5707213820125892,0.2506740584944202,0.234096257506303,0.26862425641377363,0.828202459719948,0.815441395155843,0.8406202416211899,182.89618991471087,90.72121488151106,358.72931715784756,0.9,median,qi,1997,Tweedsmuir,Reference
37,29,0.9555242674732014,0.6519387137617828,1.4487277045537628,0.2290085809364787,0.21443022536140202,0.2439349753606309,0.8402992870422379,0.8313841291977255,0.8480248180282416,171.54153321376333,82.4221915644812,350.0373478474074,0.9,median,qi,1998,Tweedsmuir,Reference
37,30,0.9804814293914259,0.6521849155031288,1.5877579273699698,0.22007831620613844,0.2048148634596763,0.2345041845176656,0.8493630236184304,0.839531808273129,0.8580573915789437,173.1991950508649,81.61662573665807,344.64343736749044,0.9,median,qi,1999,Tweedsmuir,Reference
37,31,0.9974255956614533,0.6656799046808556,1.535464435539407,0.2405282730899651,0.22472453090851263,0.2567840274582918,0.8285745492071614,0.8168830602325884,0.8376167899813042,173.50228764774386,80.29707743469561,365.37650208329063,0.9,median,qi,2000,Tweedsmuir,Reference
37,32,0.9893943387454496,0.6643995454195798,1.4654940200690139,0.23717068935352326,0.22107639455338707,0.2528074734056379,0.8308190916742172,0.81978060279208,0.8394387790848541,171.02700503502507,78.0789924541188,345.5630958491544,0.9,median,qi,2001,Tweedsmuir,Reference
37,33,0.9676148742148019,0.6638889779970609,1.4680982285457242,0.2288300594548513,0.2139334424218966,0.2442240327291324,0.8383586549907454,0.8292256158797515,0.8457282644708216,166.1181473695857,75.31759943391818,353.3406215551629,0.9,median,qi,2002,Tweedsmuir,Reference
37,34,0.9827306137424427,0.6738176799224519,1.5531653476718983,0.23064484259932105,0.21364043202460994,0.2467909631639018,0.8349839411723476,0.8224991225400622,0.8446408210408036,163.7225143689451,73.28518206548027,366.22983735569153,0.9,median,qi,2003,Tweedsmuir,Reference
37,35,0.9835929111238351,0.6223714396035285,1.5230197497810487,0.22877749138653966,0.2123840189964978,0.24430113635987066,0.8348743289271773,0.8232381632262982,0.8437373453854267,164.96654887676308,73.93989992676829,357.767911681343,0.9,median,qi,2004,Tweedsmuir,Reference
37,36,0.9473752217234539,0.6690068772371393,1.4756858205038108,0.21764809052777756,0.20274884509770058,0.23323326599595245,0.8452357219877056,0.8362879918593842,0.853787498173448,158.2724485321953,68.90356296818092,352.2753670187809,0.9,median,qi,2005,Tweedsmuir,Reference
37,37,0.9882563376219224,0.6385020464062872,1.4870114527259297,0.21027322866472198,0.19597834100511738,0.2244768712123153,0.8486056121673827,0.8390992069948346,0.8577971260779815,156.0637839678367,69.2748241014979,336.59370562891695,0.9,median,qi,2006,Tweedsmuir,Reference
37,38,1.000292258996153,0.6480610618509008,1.599950581551025,0.2211856073532948,0.20379192652402012,0.2410534499839992,0.8444616741872173,0.8314229668598514,0.85718726623474,157.72528593122556,67.70052496224348,348.16783098586967,0.9,median,qi,2007,Tweedsmuir,Reference
37,39,0.9922811437068837,0.6604617418845317,1.5476905544292654,0.21975451620959452,0.2051381217971024,0.23383463201920268,0.8369601345804187,0.8290450594448902,0.8442381553526728,150.74735133949056,65.26672260788214,342.5954446298185,0.9,median,qi,2008,Tweedsmuir,Reference
37,40,0.9726484107366125,0.6494434844020248,1.4943431247150956,0.20096760240619438,0.18691423522583236,0.21509082121547768,0.8531747974966537,0.8417719714335523,0.8627845512138199,146.8689405514541,65.20595521380388,345.6473619735122,0.9,median,qi,2009,Tweedsmuir,Reference
37,41,0.9974059480936983,0.6559405452916882,1.5554751533458586,0.21648453661753703,0.20053862018900676,0.23147142095525847,0.8368424151043201,0.8257043001742855,0.8466902413111435,149.49809678572132,66.47821765509836,336.451679657303,0.9,median,qi,2010,Tweedsmuir,Reference
37,42,0.9565128353799057,0.6438679839120193,1.5085344013592052,0.2153390277331676,0.1996355632521697,0.23156351737404998,0.8403963205957994,0.8288238869544503,0.8510418479899697,142.32509290386903,57.64596512932018,331.47560150627555,0.9,median,qi,2011,Tweedsmuir,Reference
37,43,0.9245618508128032,0.6274872551644907,1.4135056643484174,0.2855628110972953,0.2641671333538927,0.308394465248935,0.847013988841511,0.8361697744706915,0.8580154284773828,135.0080557446509,51.902322517187315,303.49948602288043,0.9,median,qi,2012,Tweedsmuir,Reference
37,44,0.9920432674822834,0.6689062847637711,1.552454189143934,0.21460403410418372,0.19934189328687577,0.22988167697668757,0.834665607017402,0.8226310596842114,0.8441187382474953,136.439863473778,53.186005833772015,317.57521391488916,0.9,median,qi,2013,Tweedsmuir,Reference
37,45,0.9381738785406408,0.6434049440793564,1.4676742066828232,0.19563404481467103,0.18149055122086433,0.21050278478133636,0.8520406377568814,0.8404874419485039,0.8625945071269508,127.89618593352441,49.007186416324124,283.52158910696903,0.9,median,qi,2014,Tweedsmuir,Reference
37,46,0.9825606285939747,0.6471462332125837,1.4917069605656432,0.19237929540417287,0.17622988397883266,0.21253697179477443,0.8596489218413899,0.8414144793220071,0.8751015552634426,126.70548060495656,51.3971142727941,298.1144177624945,0.9,median,qi,2015,Tweedsmuir,Reference
37,47,0.9280444948316872,0.6217507457720596,1.4376348020297818,0.26118202307974275,0.24259117318743362,0.28146645557001554,0.8577939944652682,0.8428780560277274,0.8709262501741379,119.07989197396775,45.929086680997784,269.71632368632055,0.9,median,qi,2016,Tweedsmuir,Reference
37,48,0.9372925138054207,0.6146127660220062,1.4832995835291845,0.26727514964745003,0.2487470460338869,0.28530532163767625,0.8511258721864439,0.8403838442827185,0.8613033243640372,114.77500485702123,42.5296625561794,283.3088335370259,0.9,median,qi,2017,Tweedsmuir,Reference
37,49,0.9520673968565421,0.6428182754819809,1.4671206745123562,0.2680299314524231,0.2494361126619524,0.2861053581748337,0.8491410875611248,0.8392458174127252,0.8592112388441575,107.63209979470598,37.690376625284664,257.60815026089995,0.9,median,qi,2018,Tweedsmuir,Reference
37,50,0.9196040240370168,0.6099296809907089,1.47166245299305,0.2621871500298135,0.24541335935652256,0.2794379831170091,0.8528537344829552,0.8411008616749658,0.8637566983045862,101.66078611805477,36.51419444272767,237.16536190130083,0.9,median,qi,2019,Tweedsmuir,Reference
37,51,0.9981990775983323,0.6461369229072014,1.508444628372235,0.18879287726253724,0.17491728648651672,0.20459365816600428,0.8568031610087594,0.8432351174847179,0.8687196220454736,104.434945201853,36.02482399102793,240.4990780201437,0.9,median,qi,2020,Tweedsmuir,Reference
36,1,1,1,1,0.1,0.1,0.1,0.833188743109592,0.8191936267816764,0.8450363391702397,63.21787640740395,42.90019436298477,93.8386607562594,0.9,median,qi,1970,Tonquin,Reference
36,2,1.2028290196774858,0.7353408120357203,1.8424934782677866,0.590617535981218,0.5206693281612803,0.6517102396596635,0.8346105407174103,0.8239810625284857,0.8450891208719665,76.10104484785904,49.403535646564585,112.99162743094799,0.9,median,qi,1971,Tonquin,Reference
36,3,1.1989059334271208,0.7930252928344405,1.7799023208868954,0.59190519261868,0.5205609354814487,0.6559550034608012,0.8340905449071584,0.8217375234540503,0.845904064885423,91.05331686791433,57.05203380638502,140.67387750964622,0.9,median,qi,1972,Tonquin,Reference
36,4,1.2021648198093642,0.8490112250981113,1.783191267111363,0.5845683068716461,0.5147867794409826,0.6478557147008901,0.8380135238531503,0.8256366450149678,0.8499686725538701,110.6894256150021,69.17112199818857,173.11345310697664,0.9,median,qi,1973,Tonquin,Reference
36,5,0.9566368202858955,0.6651699049014593,1.4212094208778114,0.24536442764779176,0.2294479072369342,0.26235971924347073,0.8380802973285719,0.8275415002099954,0.8488074847399808,104.79041202741942,65.91843039301223,168.05532526709038,0.9,median,qi,1974,Tonquin,Reference
36,6,0.9751722210132887,0.6517798588405775,1.5317526434430682,0.2607840890661358,0.24384359858760316,0.27763909203494685,0.8246072526698506,0.8120012275318219,0.8345301009593288,102.93753877728659,62.79873281955738,166.6029490821635,0.9,median,qi,1975,Tonquin,Reference
36,7,0.9770693426917962,0.6380655710482956,1.484105718286881,0.2565625592631261,0.23972268814944975,0.2740561081611058,0.8292741767415243,0.8181806512928875,0.8394899596379567,99.9134071638072,62.52701838723944,163.6313230113368,0.9,median,qi,1976,Tonquin,Reference
36,8,0.9721521580783006,0.6560170452925578,1.5041986194890589,0.24044651551609475,0.22465291246461844,0.25599321374253364,0.8405442992260205,0.8285458456796363,0.852571087498705,97.9476362137373,58.98269967716882,164.13719863193188,0.9,median,qi,1977,Tonquin,Reference
36,9,1.0044927967784298,0.6758055997214614,1.4869282653227665,0.25563712879163536,0.23906338827250123,0.2724614068862146,0.829475813754017,0.8162586225688778,0.8401299572475845,98.51017840858057,57.933663053633175,164.32185079349514,0.9,median,qi,1978,Tonquin,Reference
36,10,0.9758612912823684,0.6738151974004354,1.497877018373666,0.26069350291334126,0.24371143668286038,0.27760475678540203,0.8254108552106163,0.8111016513602878,0.8362703347103199,95.43221735945534,56.483528439245895,163.3742381094864,0.9,median,qi,1979,Tonquin,Reference
36,11,0.957006074268774,0.6349155036579748,1.475952217706466,0.25538041848123694,0.2392185310637875,0.2717144106875891,0.8288574620421088,0.8183485035144988,0.8383088684569387,90.89407038717093,55.854562639926364,156.71312257906052,0.9,median,qi,1980,Tonquin,Reference
36,12,1.216292025722177,0.8079577631779822,1.8261129860470797,0.5875563101033003,0.5182942850240873,0.6495697989437174,0.8383631196136235,0.8222144900255308,0.8539902823601327,115.84597868400004,67.0595462099375,194.29824503530605,0.9,median,qi,1981,Tonquin,Reference
36,13,0.9582221874072849,0.6596388032999354,1.4102743377449831,0.2413286983486714,0.22596874789951435,0.258117842645456,0.841335247108779,0.8307472032131582,0.8529450661252782,108.98310327761291,62.78977371372784,190.06242249592043,0.9,median,qi,1982,Tonquin,Reference
36,14,0.9882327746875965,0.6925493751361469,1.4781063559540006,0.2529264107977885,0.2359349428950875,0.2701839826112419,0.8316525238148575,0.8154634984300076,0.8445047976934018,108.94872663392476,62.078710399429745,182.52964980228347,0.9,median,qi,1983,Tonquin,Reference
36,15,0.9683344858130356,0.660550190164308,1.516552353214383,0.2458648017373649,0.23015815360677036,0.2618359373461726,0.8373757955719068,0.8270242713958598,0.8481894502597287,105.1836346307157,61.65633685996382,183.10200743219053,0.9,median,qi,1984,Tonquin,Reference
36,16,1.001335922300915,0.66391321321466,1.517820364483432,0.25760563958749266,0.24134990414383942,0.2742379113686187,0.8291983225954432,0.8187462657487574,0.8380065379580681,108.12953465379849,59.474626386544365,186.83773508417636,0.9,median,qi,1985,Tonquin,Reference
36,17,0.9479228085928868,0.6361710138654173,1.427672761521258,0.23784029229705178,0.2225640921920146,0.2534503713674793,0.8427479755308566,0.8318952680304176,0.854413685560087,101.52098233695384,57.42078973166725,176.6097769766387,0.9,median,qi,1986,Tonquin,Reference
36,18,1.0016894562082612,0.6427866317819567,1.524907352293972,0.23960547765035844,0.22395834246735088,0.2555567634938289,0.8421724016226307,0.8290761851226321,0.8563914906786931,104.44803860698909,57.748477704630965,171.07972570869345,0.9,median,qi,1987,Tonquin,Reference
36,19,0.9871773601648224,0.6660694877701384,1.4969390086400345,0.2554608336328079,0.23900800740922648,0.27220627415896004,0.8317048301224226,0.8181088656597942,0.8429025902732866,103.74754629625167,61.66023557690818,165.69841114978826,0.9,median,qi,1988,Tonquin,Reference
36,20,0.9747581409972319,0.6449716646082829,1.4598630531699435,0.24996916690056975,0.23359534595077783,0.26622686941197593,0.8345758919281537,0.82357249632323,0.8448482868048165,99.49845023759487,57.46825500289392,169.60623115759915,0.9,median,qi,1989,Tonquin,Reference
36,21,0.9951594140525031,0.6601914025138875,1.520872603266985,0.25545814943315753,0.23787687727356474,0.27441967104895826,0.8319181635907917,0.8155365094085202,0.84622547663718,99.00480714071048,58.19200551128623,161.30230703105588,0.9,median,qi,1990,Tonquin,Reference
36,22,0.9929165472392644,0.649579962395281,1.5204114699276003,0.2550154284030629,0.23867237071980357,0.2729896756641178,0.8332903820565358,0.8200290169079572,0.8452710366523116,99.30203984637063,55.9949980153173,163.131471116729,0.9,median,qi,1991,Tonquin,Reference
36,23,0.9804028443617422,0.6423482116099062,1.4964084574003642,0.25448435241008494,0.23760368376141827,0.271921164999525,0.833108272021988,0.8164702645921761,0.8478939732140619,97.36499699056884,59.059138217669656,160.0217903126904,0.9,median,qi,1992,Tonquin,Reference
36,24,0.9905773750751709,0.6766765569780261,1.5499676445116373,0.2516059410503536,0.23564206552549988,0.26662498327484374,0.8332628479548396,0.8239129732653336,0.8412515456106934,96.9354552069751,60.21400979945053,157.84611973164402,0.9,median,qi,1993,Tonquin,Reference
36,25,1.0029434115615836,0.637004313167488,1.4973307506835674,0.23798170602155322,0.22018746074843787,0.25777786738841685,0.8451149030522163,0.8233397358953942,0.8645966880962063,97.1676199267223,58.18735119069335,151.00343239945275,0.9,median,qi,1994,Tonquin,Reference
36,26,0.9669786178782451,0.6652125319539621,1.4601786336225449,0.24605520225193644,0.2304484092678322,0.2622624042049694,0.8374868504899169,0.8264959619318284,0.84912677377355,94.20217302587099,58.74989987034238,150.00814927211798,0.9,median,qi,1995,Tonquin,Reference
36,27,1.001216240044824,0.68771167988228,1.5479277206606414,0.26126156744273743,0.24255793580537843,0.2818438530368455,0.8275599795900535,0.8079900767754364,0.8436103193938331,95.86299488270372,59.06739204381747,149.74435098097612,0.9,median,qi,1996,Tonquin,Reference
36,28,0.9810435483857038,0.6662923654172738,1.5121509078067457,0.2697747535160788,0.25155519114904606,0.28825811678698715,0.8193049836404205,0.8039148030557784,0.8329429189093809,95.02047101820546,60.77846457593857,146.2657249478304,0.9,median,qi,1997,Tonquin,Reference
36,29,0.9594734486285097,0.62317632972928,1.5123059345997252,0.24597378998489053,0.22835669530235897,0.2655239280184076,0.8367672387429477,0.8180156896544277,0.8545694325409051,92.99812044393651,59.28108905383092,141.28822326547962,0.9,median,qi,1998,Tonquin,Reference
36,30,0.9775716279984576,0.6356675351293274,1.544757326770656,0.2354107683035958,0.22016994351082603,0.2503178060055743,0.8458256129721241,0.8354562146160078,0.8576119172714038,90.23469790580515,58.50238431646892,136.9233751081919,0.9,median,qi,1999,Tonquin,Reference
36,31,1.0109572640585323,0.6580898012828694,1.5369927501005365,0.26533476481638246,0.24585921484085305,0.2844293690708972,0.8222736180338568,0.8008002681163806,0.8386126529008497,92.76698677180482,60.18578295421485,134.33960315248248,0.9,median,qi,2000,Tonquin,Reference
36,32,0.9770978919576812,0.6723936777892605,1.469529261435521,0.25557437169107966,0.23857484707270935,0.271727932539346,0.8290437551676321,0.8168010517746911,0.8386377873769523,90.07648451368722,60.64822069803833,128.72304022848343,0.9,median,qi,2001,Tonquin,Reference
36,33,0.9745619428222447,0.6386913258771314,1.4991732598927006,0.24544569737174504,0.2303398316516469,0.26123131363905344,0.8389581657950307,0.8287603127204605,0.8494901834011709,87.94729116464524,61.76309859282138,125.65568152404992,0.9,median,qi,2002,Tonquin,Reference
36,34,0.9048589555570163,0.6208371282750921,1.2820924233828785,0.2572097394625444,0.24100518999736756,0.2734869000927957,0.8301435245448048,0.8195412916450279,0.838476400940278,78.81585386488337,67.41308908823395,95.56886909677381,0.9,median,qi,2003,Tonquin,Reference
36,35,1.0262123187267003,0.8137594312954727,1.3166126474300135,0.25029763842660224,0.23382405358194125,0.26587734042911904,0.8326440893926542,0.8222444408641291,0.8417628971308286,80.52875878388892,68.27257361524057,97.75508797783654,0.9,median,qi,2004,Tonquin,Reference
36,36,1.0513186117283237,0.8469702603641424,1.3341467736696615,0.2605363074094463,0.24360873297931376,0.2781502189952203,0.8265825162646088,0.8123064048075479,0.8380441713963818,85.03681941012022,72.21160473583058,102.59517972080539,0.9,median,qi,2005,Tonquin,Reference
36,37,1.1014863334264993,0.8793165296491996,1.3464214183173309,0.23904505433081258,0.22261426749783883,0.25618109822272284,0.8421194211671973,0.8252345192704249,0.8584213258761624,93.61736233218126,82.99459598259209,110.10217302815644,0.9,median,qi,2006,Tonquin,Reference
36,38,0.9808997952294871,0.8230597940984042,1.147121913718174,0.24813197367375725,0.23244335765088472,0.26341142616480856,0.8355717467341859,0.826656113123994,0.8439697966382309,92.22462608931801,84.92561863521689,101.77009068678157,0.9,median,qi,2007,Tonquin,Reference
36,39,1.3479428084960343,1.1919935077416,1.5094495768507918,0.25046339060810646,0.23475785354861678,0.2663443949129098,0.8342386291033685,0.8248145514606209,0.8431390570391366,124.42196418761533,115.53742149287457,135.10664330051554,0.9,median,qi,2008,Tonquin,Reference
36,40,0.9909876162517878,0.8854964594124572,1.095937878900096,0.2385530193409101,0.22274913116274342,0.25451760083006764,0.8436804981745167,0.8306385458715865,0.8574531922364541,122.96871401794937,114.43434780005049,132.6411104940713,0.9,median,qi,2009,Tonquin,Reference
36,41,0.8529908486981493,0.7667389545268183,0.9496490509929372,0.25051777285626053,0.2344514218810546,0.26563501117513866,0.8338006767719253,0.8248417178643628,0.841893614389563,104.44214904168376,96.6543306595539,114.60900372871052,0.9,median,qi,2010,Tonquin,Reference
36,42,0.9304987231198418,0.8264717707670671,1.0452360360266857,0.25664351077484104,0.2402281305458083,0.27282614430145047,0.828669160391008,0.8179642159270629,0.8377450477756503,96.94488787368071,89.61309479944126,105.10553524432046,0.9,median,qi,2011,Tonquin,Reference
36,43,0.6731813681478691,0.5841620587005603,0.7680095668699566,0.24970870168499704,0.2333361433168056,0.2663903810123164,0.8399195514857227,0.8278486418323951,0.851852373193577,64.96208215247908,58.4469215922683,74.0561216412423,0.9,median,qi,2012,Tonquin,Reference
36,44,1.0554208099976676,0.9019641193959799,1.2392102221599348,0.2644338266339439,0.2429421596369572,0.2864106294455557,0.8248553208857731,0.7983208964986201,0.8465271580881474,68.6652190264245,62.339132330387116,76.78878764075472,0.9,median,qi,2013,Tonquin,Reference
36,45,1.032997705311196,0.9034436503728311,1.1885580546160592,0.24210924890735985,0.22647050108036682,0.25704061532052885,0.8433675560173318,0.834129931475812,0.8535256391458272,71.03545602446641,64.88490934726455,78.52813589217915,0.9,median,qi,2014,Tonquin,Reference
36,46,0.7366473369374489,0.6317986056976281,0.8617249498312857,0.24626193473574587,0.23052254049085127,0.2621381593812695,0.8412421930489045,0.8316185683206586,0.8512194451748287,52.407654532906534,46.73404503177977,59.842903263610204,0.9,median,qi,2015,Tonquin,Reference
36,47,0.9313143560232028,0.7863564366624215,1.1193432985570118,0.25320620963856594,0.23686664962291773,0.26891071977315445,0.8333430383005581,0.8219534030865373,0.8432746786356983,48.95884223715776,43.33663401512102,56.31227014399342,0.9,median,qi,2016,Tonquin,Reference
36,48,1.0553142169476346,0.891826823729379,1.2513940518596978,0.25782047044161327,0.24116868613832823,0.2742519736046818,0.8328762502078131,0.8212018595801619,0.8424995425364077,51.558573884259495,46.13001494060015,58.79154196262487,0.9,median,qi,2017,Tonquin,Reference
36,49,1.1640954106285668,0.9870204957641893,1.3515380915248607,0.24097390782651484,0.22542861544134316,0.2562454920115026,0.8410410024975186,0.8313486812271599,0.851211312267562,60.00131087676268,54.37094837742192,67.21748581876774,0.9,median,qi,2018,Tonquin,Reference
36,50,0.8290409976389193,0.671012231098803,1.0965053225137869,0.2360777034637736,0.22015885891309026,0.2523706782597628,0.8474608770077554,0.8339301443755287,0.8623251037490482,50.31682845345678,40.59797768841412,65.46632395242243,0.9,median,qi,2019,Tonquin,Reference
36,51,1.0954186189713537,0.749773038834134,1.6416290958320046,0.24898643054002767,0.23198327438387434,0.26767836280098933,0.8384229805117622,0.8239859922180143,0.8518963360554044,55.51014359648964,37.102778507692,81.41949572171625,0.9,median,qi,2020,Tonquin,Reference
35,1,1,1,1,0.1,0.1,0.1,0.8425888139771762,0.8314549009873995,0.8528227457575365,68.94332842636443,49.47055209385888,100.62123103919471,0.9,median,qi,1970,Telkwa,Reference
35,2,1.007841136245745,0.6483011399973047,1.581718417480955,0.24731895589230912,0.23103319031071867,0.26483457542698857,0.8412194277668905,0.8300427655124785,0.8514539160347442,69.83647644340738,48.3206278404219,106.67939924173554,0.9,median,qi,1971,Telkwa,Reference
35,3,1.029915000636359,0.6483344481381225,1.5533642641606757,0.2648502821785702,0.24735081102633266,0.28323186300036335,0.827932238256337,0.8154567910041248,0.8401195018910262,70.46033629334129,47.42991759972958,106.41396088495165,0.9,median,qi,1972,Telkwa,Reference
35,4,0.9861598655861492,0.6499103212709946,1.5558458815907767,0.25227022971178525,0.23638430505398775,0.2692290148499925,0.8371450542431615,0.8265665819834647,0.8461038777038058,69.79468265177977,46.90624858216106,111.54498193479161,0.9,median,qi,1973,Telkwa,Reference
35,5,0.9912308155790607,0.6477649407339977,1.5216440714977373,0.24906159237784276,0.2322234054900948,0.26627722289880096,0.8406186848526123,0.8275990577361502,0.8521302782653434,70.23491434800394,45.705601183002614,106.56541518145842,0.9,median,qi,1974,Telkwa,Reference
35,6,0.9982374891798727,0.6715418347271104,1.5417091585757183,0.2544598024424445,0.23718941198642565,0.27264499776909196,0.8348745480838542,0.8205385101547549,0.8468164603229547,70.14923135643484,46.651128682810786,110.29107085898549,0.9,median,qi,1975,Telkwa,Reference
35,7,1.0149150799776834,0.6520325449862077,1.5365493935067438,0.26066710189950276,0.24324423559212355,0.2781280793138292,0.8306624646636978,0.818247206852816,0.8421541079680216,70.78110209103886,46.01762448288675,111.39364986027601,0.9,median,qi,1976,Telkwa,Reference
35,8,0.9805484170456558,0.6447065979499143,1.6177447649555863,0.24828758931114056,0.23192572878849071,0.26449463371823345,0.8390001992690833,0.8290482125055703,0.8483237139168992,70.16951289485144,46.89767191433322,109.14829058741813,0.9,median,qi,1977,Telkwa,Reference
35,9,0.9839998926807038,0.6595016013451094,1.5687744677093192,0.2511949109993211,0.23442978943375423,0.2689022238025287,0.835467982012345,0.8230934257597436,0.8453275358811199,71.07824759715207,46.92360348606322,107.6450468382696,0.9,median,qi,1978,Telkwa,Reference
35,10,0.9827587894853307,0.6752302013434689,1.5271539140670911,0.25441537402247216,0.23821519452029832,0.272052616051324,0.833347582997473,0.8217774003795586,0.8429896043178808,69.75759047574695,47.900273160224145,101.28221826318064,0.9,median,qi,1979,Telkwa,Reference
35,11,0.9714803100599467,0.6430216945716066,1.47010976752941,0.24117599431385348,0.22457495814123266,0.25842036417814823,0.84309199621775055,0.831814374588502,0.8531331639757163,68.12500134424371,46.64899884303952,100.9572604726511,0.9,median,qi,1980,Telkwa,Reference
35,12,1.0027562282826572,0.6594632171491597,1.540824338091989,0.23840793418702477,0.22119946943139127,0.25810720438743984,0.8486393519817157,0.8357930578829815,0.8608672803997833,69.05175009152609,48.965726702931306,98.93020934016837,0.9,median,qi,1981,Telkwa,Reference
35,13,1.0919587717330481,0.7495975678104779,1.5704377264162146,0.22509997970637635,0.20912361792442719,0.24082248157252964,0.8522649140015073,0.837553588803269,0.8662113207657861,73.98738164189811,70.80349780833038,83.24751212343767,0.9,median,qi,1982,Telkwa,Reference
35,14,0.9035665120801165,0.64545729262203,1.2825248129436766,0.24680089872088906,0.2298227174070943,0.26306753411557815,0.8331653224720394,0.8197594105102732,0.8436826325544281,67.30528403677113,48.66198260648815,96.06079782409196,0.9,median,qi,1983,Telkwa,Reference
35,15,1.0388927386525588,0.7217156879845076,1.4635257511525184,0.34705406672478173,0.32462357673813774,0.37086532852414156,0.850272419756602,0.8375887335571168,0.8627031814743796,69.76851455133217,66.76136202918852,76.97094902337855,0.9,median,qi,1984,Telkwa,Reference
35,16,0.828653362744876,0.591011652246241,1.151863310452699,0.25094151245168583,0.2354924146313904,0.267670966226374,0.834592092860455,0.8245519366099469,0.8432071821170242,58.269404153395115,41.709313054904506,80.88123859574806,0.9,median,qi,1985,Telkwa,Reference
35,17,0.9043662583642083,0.580139671883281,1.397270636362275,0.23623092020670172,0.2192783541214433,0.25289300591009967,0.8459225610240413,0.8350011026908014,0.8559383876546377,51.75255974726822,37.67565872347772,76.35593744336748,0.9,median,qi,1986,Telkwa,Reference
35,18,0.8356517550352742,0.5650269674286608,1.1487262882132887,0.3602931852924214,0.3384712314082949,0.38277223970492863,0.8411061320146942,0.8290739235210599,0.851503140756439,42.43524241239921,39.79408629759239,48.807319962772596,0.9,median,qi,1987,Telkwa,Reference
35,19,1.007019446228819,0.697709316999057,1.5108514390958,0.24028359085198359,0.22498834041602142,0.2554354731968439,0.839206820862793,0.8297906300909069,0.847368745584801,43.667529064538755,29.810149278518445,63.88516834785303,0.9,median,qi,1988,Telkwa,Reference
35,20,0.9190719305654333,0.5899020662986539,1.4552870717700686,0.23473054853019437,0.2194586228569554,0.24962121129044798,0.8425293595384948,0.8338905620036132,0.8511526589928252,40.05160579647075,26.340433010689964,63.062095176407176,0.9,median,qi,1989,Telkwa,Reference
35,21,0.9353432558434003,0.6090665533888323,1.4789770015980421,0.24016658483886377,0.22442725663806432,0.2566336359379171,0.83928978187706,0.8284544821894053,0.8490581832913944,37.53096174089811,24.044775856362662,60.48964845542604,0.9,median,qi,1990,Telkwa,Reference
35,22,0.9148246434147259,0.5911491024112956,1.4260481695141853,0.23208635125133148,0.21566449716743297,0.24770139954867873,0.8448515311073219,0.8341640691499503,0.8541209982400321,34.64280669414535,20.667307090801998,53.38196222567453,0.9,median,qi,1991,Telkwa,Reference
35,23,0.9217305932161863,0.5992160400013152,1.3802627956611857,0.24153877977853916,0.22564561042264555,0.25833032368468606,0.8382662489182267,0.8284607899865492,0.8471929040154854,31.58743541294193,19.246000362727013,52.104813532906114,0.9,median,qi,1992,Telkwa,Reference
35,24,0.9274558085314384,0.5842909150927437,1.453255461226175,0.2390992363149469,0.22344013335556906,0.2554757692777774,0.8372341418348609,0.826169496891015,0.846894825563578,29.695970192570314,18.16611318771762,47.4621764653656,0.9,median,qi,1993,Telkwa,Reference
35,25,0.8883654880800691,0.5787069831906558,1.4291563780372805,0.21797604874744153,0.20246044060983034,0.23344157983841057,0.8557157922988686,0.8420400717219776,0.867599028519862,26.9506897304731,15.475614206551075,41.27282747352248,0.9,median,qi,1994,Telkwa,Reference
35,26,0.9341995975494057,0.6022717444363263,1.5140122615839557,0.23218417198658944,0.2171164665622429,0.24702257247094359,0.8403724881514449,0.8308025782941515,0.8486215041500024,24.487154451944974,15.278677168151647,38.51161915454263,0.9,median,qi,1995,Telkwa,Reference
35,27,0.6696450672761922,0.4419016476544785,1.0103974190403289,0.348656791396841,0.32583503476630366,0.3724316950514341,0.8407541422392057,0.8309722477348658,0.8489672392451385,15.978655980401207,13.010094041792426,22.270599304693803,0.9,median,qi,1996,Telkwa,Reference
